[Data]
X [ m ] (X Coordinate), Y [ m ] (Y Coordinate), Z [ m ] (Z Coordinate), Absolute Pressure [ Pa ], Force X [ N ], Force Y [ N ], Force Z [ N ]
-3.17499973e-003, -2.20200002e-001, 6.76421344e-001, 7.72901641e+004, -1.56438828e-001, -8.63291621e-002, 1.75079368e-002
-2.76543200e-004, -2.20200002e-001, 6.76421344e-001, 7.68541172e+004, 4.72092978e-008, -1.79244250e-001, 8.85216519e-002
3.17499973e-003, -2.17679262e-001, 6.79942250e-001, 8.60622500e+004, 8.66887197e-002, -8.71539488e-002, 6.23958148e-002
3.17499973e-003, -2.15969026e-001, 6.82331085e-001, 8.68961328e+004, 2.53625456e-002, -2.34634373e-002, 1.67981088e-002
5.36963344e-005, -2.16009051e-001, 6.82275176e-001, 1.12633844e+005, 7.19726586e-007, 2.03499705e-001, -1.45690188e-001
3.17499973e-003, -2.13841498e-001, 6.85302794e-001, 9.15082109e+004, 3.62625830e-002, -3.31401229e-002, 2.37262882e-002
3.17499973e-003, -2.13680297e-001, 6.80815279e-001, 7.45457891e+004, 2.57765442e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.09241748e-001, 6.81562364e-001, 8.40479531e+004, 2.97066957e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.09828526e-001, 6.86059475e-001, 7.65399844e+004, 2.24844992e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.12052524e-001, 6.87801600e-001, 9.28307344e+004, 6.87681371e-003, -5.83507260e-003, 4.17750003e-003
2.29602680e-004, -2.11981177e-001, 6.87901258e-001, 1.14948609e+005, -1.62941694e-006, 2.24325627e-001, -1.60602003e-001
3.17499973e-003, -2.10409075e-001, 6.90097153e-001, 9.62553438e+004, -1.03844283e-002, 4.55836067e-003, -3.26346443e-003
-3.17499973e-003, -2.18188733e-001, 6.79230630e-001, 9.04426484e+004, -3.29311602e-002, -4.47189175e-002, 3.20156626e-002
-3.17499973e-003, -2.11212605e-001, 6.88974798e-001, 9.68347891e+004, 1.61805786e-002, 9.53985285e-003, -6.82992581e-003
-3.17499973e-003, -2.15961188e-001, 6.82342052e-001, 9.27373828e+004, -1.05406456e-002, -7.94459507e-003, 5.68772573e-003
-3.17499973e-003, -2.08689660e-001, 6.82045102e-001, 8.49219922e+004, -2.63700962e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.08178580e-001, 6.86027765e-001, 8.12164141e+004, -2.72332102e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.14080215e-001, 6.84969366e-001, 9.64682500e+004, 1.48136532e-002, 1.11552514e-002, -7.98635744e-003
-3.17499973e-003, -2.13091195e-001, 6.80367231e-001, 7.81946016e+004, -3.02797228e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.03054994e-001, 6.94409311e-001, 7.96020156e+004, 2.56856114e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.98936939e-001, 6.97402775e-001, 8.35046641e+004, -3.41834605e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.04749614e-001, 6.89841449e-001, 8.29821563e+004, -3.20076525e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.99665874e-001, 6.87802434e-001, 8.67961094e+004, -1.46282002e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.03097343e-001, 6.93584800e-001, 7.95069922e+004, -3.13882917e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.99403197e-001, 6.91611767e-001, 8.68086797e+004, -1.71611860e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.99162126e-001, 6.95131660e-001, 8.61150547e+004, 1.96154580e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.98430300e-001, 6.99123800e-001, 8.37760859e+004, 2.62642264e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.94253564e-001, 7.00768650e-001, 8.65731328e+004, -3.35636467e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.90172821e-001, 7.06270993e-001, 8.74189688e+004, -2.71198571e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.89116329e-001, 7.05833614e-001, 8.77505313e+004, 1.71570837e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.92782879e-001, 7.00957298e-001, 8.69490313e+004, 2.82190830e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.27823472e-001, 6.55866206e-001, 9.36351875e+004, 4.59521748e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.37080312e-001, 6.64232492e-001, 9.38669844e+004, 3.31304632e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.33341104e-001, 6.62226677e-001, 9.37925078e+004, 2.50933878e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.06027320e-001, 6.66489124e-001, 9.35645703e+004, 3.47947590e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.07324459e-001, 6.61813021e-001, 9.35674297e+004, 3.58213969e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.07800424e-001, 6.57338858e-001, 9.35742500e+004, 3.64681110e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.11856118e-001, 6.55512631e-001, 9.35191094e+004, 3.08924690e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.51596126e-002, 6.66266501e-001, 9.35521797e+004, 4.67456542e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.00926533e-001, 6.67234719e-001, 9.35572656e+004, 5.28885834e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.45887119e-002, 6.61324620e-001, 9.35470234e+004, 3.52718905e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.46255475e-002, 6.56648934e-001, 9.34255078e+004, 3.76629345e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.99886861e-002, 6.59323215e-001, 9.35145234e+004, 3.42601687e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.03436467e-002, 6.64367318e-001, 9.35217109e+004, 4.18898202e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.01349783e-002, 6.54801250e-001, 9.34798672e+004, 3.37411352e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.56277049e-002, 5.85473776e-001, 9.01680000e+004, 1.38240606e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.70832801e-002, 5.90835869e-001, 9.04536328e+004, -1.76537052e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.80501121e-002, 5.85091949e-001, 8.99008516e+004, -1.08393341e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.74953175e-002, 5.79781592e-001, 8.96888516e+004, 1.12068065e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.65938866e-002, 5.76893389e-001, 8.81951094e+004, -2.26421684e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.06153172e-002, 5.84904671e-001, 9.01860234e+004, 1.44899189e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.07805264e-002, 5.75000167e-001, 8.86171875e+004, 1.43155903e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.51374099e-002, 5.75413227e-001, 8.92909922e+004, 1.17814161e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.27250236e-002, 5.79934597e-001, 8.96716250e+004, 1.41423389e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.64255354e-002, 5.73963463e-001, 8.69335156e+004, 1.36617735e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.65836218e-002, 5.79387665e-001, 8.91104063e+004, 1.95751086e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.15070027e-002, 5.81835568e-001, 8.94320703e+004, -1.54796630e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.14321765e-002, 5.75933576e-001, 8.81947969e+004, -1.88074484e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.68139639e-002, 5.80352843e-001, 8.91662109e+004, -1.51547745e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.67710263e-002, 5.74914455e-001, 8.73565234e+004, -1.90364614e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.04345337e-001, 7.93733060e-001, 9.29909688e+004, 5.31867370e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.10436052e-001, 7.94357240e-001, 9.08564688e+004, -8.37021619e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.17015906e-001, 7.83993959e-001, 9.03429688e+004, 1.08317778e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.14122242e-001, 7.88502455e-001, 9.07476641e+004, 1.14242695e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.16513096e-001, 7.93571830e-001, 8.91129531e+004, 2.04096794e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.10101908e-001, 7.92613626e-001, 9.15127656e+004, 1.23799749e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.04350492e-001, 7.84876108e-001, 9.36057578e+004, 3.90840732e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.05703823e-001, 7.89492905e-001, 9.30677109e+004, 4.23859842e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.34629279e-001, 7.95945227e-001, 1.00812844e+005, -2.91478578e-002, 5.68331964e-002, -4.06892672e-002
-3.17499973e-003, -1.28514454e-001, 7.88832366e-001, 8.73189453e+004, -1.92072511e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.31049380e-001, 7.93543756e-001, 8.30900313e+004, -2.72484541e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.31350905e-001, 7.93693662e-001, 8.20884141e+004, 2.41254032e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.33941114e-001, 7.89553702e-001, 8.45058594e+004, 2.33819813e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.28467172e-001, 7.90589273e-001, 8.62120156e+004, 2.25533217e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.28078520e-001, 7.96027422e-001, 8.28874297e+004, 2.53557593e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.21475771e-001, 7.84136415e-001, 8.90941563e+004, 1.12633005e-001, 0.00000000e+000, 0.00000000e+000
-1.63214281e-004, -1.23360954e-001, 8.11684668e-001, 1.13648961e+005, 1.38124520e-007, 2.65954882e-001, -1.90406784e-001
-3.17499973e-003, -1.21712461e-001, 8.13987255e-001, 9.89446797e+004, 4.89599742e-002, 2.80544180e-002, -2.00848281e-002
3.17499973e-003, -1.28826380e-001, 7.99731612e-001, 7.71228516e+004, 1.72275499e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.18615583e-001, 8.09081912e-001, 8.41113281e+004, -3.26919049e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.09794483e-001, 7.99085259e-001, 9.04336797e+004, -1.15330189e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.08703077e-001, 8.04349661e-001, 9.01445000e+004, -1.26233220e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.14431083e-001, 8.03889275e-001, 8.82930859e+004, -2.26817578e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.07397929e-001, 7.98037946e-001, 9.17627344e+004, 9.56388190e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.12847209e-001, 7.98348069e-001, 8.94041094e+004, 1.91363633e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.15696497e-001, 8.04190397e-001, 8.78003984e+004, 2.45732710e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.09800540e-001, 8.03507507e-001, 8.99001406e+004, 1.64218828e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.14720143e-001, 7.92934299e-001, 8.96860859e+004, -1.17824629e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.14518076e-001, 7.98197687e-001, 8.87316719e+004, -1.51998773e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.28297985e-001, 7.97461808e-001, 8.16590391e+004, -2.86983311e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.19542852e-001, 7.95678318e-001, 8.81504766e+004, -1.85061947e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.23532146e-001, 7.88016260e-001, 8.82882969e+004, -1.63507059e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.24836095e-001, 7.93887258e-001, 8.70038125e+004, -2.65409350e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.19706288e-001, 7.88553476e-001, 8.89979844e+004, 1.68941513e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.23190574e-001, 7.93587923e-001, 8.71994766e+004, 3.04541945e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.21113978e-001, 8.14823210e-001, 9.35624297e+004, 1.71034522e-002, -1.39507689e-002, 9.98785440e-003
3.17499973e-003, -1.18024953e-001, 8.14528584e-001, 8.07320313e+004, 1.44303814e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.18192345e-001, 8.10926974e-001, 8.37790313e+004, 3.76751781e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.58560333e-002, 7.50298858e-001, 9.44499453e+004, 2.25768033e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.67169106e-002, 7.55374491e-001, 9.44614453e+004, 1.92723963e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.11178216e-002, 7.48288572e-001, 9.43687500e+004, 2.13092286e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.84073877e-002, 7.59600520e-001, 9.43460547e+004, -1.84273012e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.34729055e-002, 7.61557996e-001, 9.44421328e+004, -2.29847971e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.76165235e-002, 7.63538480e-001, 9.43970078e+004, -1.27324648e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.51183885e-002, 7.56846249e-001, 9.44227031e+004, -1.52507825e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.78036320e-002, 7.61290312e-001, 9.45644063e+004, -1.89621057e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.07265618e-002, 7.56590843e-001, 9.44568359e+004, -2.05813833e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.57730061e-002, 7.56427288e-001, 9.45295469e+004, -1.66882444e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.96272436e-002, 7.47162282e-001, 9.44288828e+004, -1.98005233e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.54463875e-002, 7.47492433e-001, 9.44030156e+004, -1.74562894e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.44126716e-002, 7.51961231e-001, 9.44236719e+004, -1.37476046e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.82728994e-002, 7.51840711e-001, 9.44137266e+004, -1.95431691e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.92953032e-002, 7.49537826e-001, 9.43668594e+004, -2.55524330e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.47378501e-002, 7.46089220e-001, 9.43935156e+004, -2.08102576e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.39991772e-002, 7.51779616e-001, 9.44529453e+004, -2.60398667e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.90643352e-002, 7.54768968e-001, 9.44180547e+004, -2.09256001e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.12781182e-001, 7.32704639e-001, 9.42137344e+004, -3.72536108e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.13853112e-001, 7.26457298e-001, 9.42245000e+004, -3.18587758e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.08821057e-001, 7.37119913e-001, 9.43222422e+004, -2.57791840e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.06750816e-001, 7.31965840e-001, 9.43122813e+004, -2.19704024e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.13510422e-001, 7.38147378e-001, 9.42893984e+004, -2.05259025e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.13806695e-001, 7.29175210e-001, 9.42606484e+004, 3.58063467e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.18614629e-001, 7.32834816e-001, 9.41467656e+004, 2.58451123e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.13788217e-001, 7.35250294e-001, 9.42143672e+004, 2.63024662e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.19573906e-001, 7.28191555e-001, 9.41636484e+004, 2.73994282e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.08949170e-001, 7.33458936e-001, 9.42559531e+004, 2.93287169e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.09791331e-001, 7.38766670e-001, 9.43108047e+004, 2.38052066e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.07485771e-001, 7.27395296e-001, 9.42519297e+004, 3.41502465e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.03879243e-001, 7.32590914e-001, 9.43059609e+004, 2.23746449e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.01719871e-001, 7.28306711e-001, 9.42655859e+004, 2.29768623e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.17087685e-001, 7.43041813e-001, 9.41386016e+004, 3.04204468e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.14051603e-001, 7.39693999e-001, 9.42837734e+004, 1.61461458e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.18205309e-001, 7.37917900e-001, 9.41095078e+004, 2.83342339e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.58948731e-002, 7.24249721e-001, 9.43010781e+004, -2.39093993e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.51761603e-002, 7.28860378e-001, 9.42750078e+004, -2.32937858e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.08867437e-001, 7.27795959e-001, 9.42691484e+004, -2.29839813e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.09667525e-001, 7.22827554e-001, 9.41904766e+004, -2.28792001e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.05497062e-001, 7.20028818e-001, 9.41838047e+004, -2.31926832e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.05029263e-001, 7.37508178e-001, 9.43370938e+004, 2.26197392e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.02642238e-001, 7.31127977e-001, 9.43114688e+004, -1.31128589e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.94210988e-002, 7.32750356e-001, 9.43474609e+004, -1.91194415e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.04550138e-001, 7.19154000e-001, 9.42931797e+004, 1.61950365e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.00641936e-001, 7.19930112e-001, 9.43031406e+004, 1.94322579e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.28654075e-002, 7.23523498e-001, 9.42338281e+004, 2.40760688e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.92475152e-002, 7.32704937e-001, 9.42911406e+004, 1.74100064e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.40642878e-002, 7.28239655e-001, 9.43202813e+004, 1.66903771e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.09199286e-001, 7.68047690e-001, 9.37078750e+004, -3.54394466e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.07456654e-001, 7.62634695e-001, 9.41259141e+004, -3.49116400e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.48306173e-002, 7.66863346e-001, 9.44453984e+004, -1.88482031e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.01476863e-001, 7.70288348e-001, 9.42530781e+004, -1.53153585e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.05842859e-001, 7.72181332e-001, 9.39017188e+004, -3.52675579e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.03280999e-001, 7.58258700e-001, 9.42568125e+004, -2.60618348e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.00656986e-001, 7.71362066e-001, 9.43664141e+004, 3.01158614e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.50138569e-002, 7.68258393e-001, 9.44828438e+004, 2.82227341e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.00392245e-001, 7.58792877e-001, 9.43477734e+004, 2.66406983e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.45982113e-002, 7.61247993e-001, 9.43709688e+004, 3.64642963e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.03110909e-001, 6.70572221e-001, 9.36753828e+004, -5.89562841e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.28357917e-001, 6.61992669e-001, 9.37275938e+004, 4.93886359e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.12916544e-001, 6.60418808e-001, 9.35908047e+004, 4.78854440e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.16993800e-001, 6.55689240e-001, 9.35594531e+004, 5.75790554e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.17866665e-001, 6.62301540e-001, 9.36461719e+004, 4.49481122e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.22843608e-001, 6.58890545e-001, 9.36453516e+004, 5.49323559e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.22885674e-001, 6.64590359e-001, 9.37121406e+004, 3.76116149e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.26046121e-001, 6.59832954e-001, 9.36666172e+004, -3.50980498e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.21404737e-001, 6.58534944e-001, 9.36350781e+004, -3.57334577e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.22583561e-001, 6.63408279e-001, 9.36707969e+004, -3.36112604e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.18097410e-001, 6.62382722e-001, 9.35931563e+004, -3.46263722e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.13971591e-001, 6.60823464e-001, 9.35561875e+004, -2.88477913e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.27113700e-001, 6.64688706e-001, 9.37120000e+004, -3.32261361e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.26447976e-001, 6.67103291e-001, 9.37592031e+004, 2.66059618e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.31934687e-001, 6.67129934e-001, 9.37985391e+004, 4.85467315e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.09909639e-001, 6.72141194e-001, 9.37173203e+004, -5.56409098e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.15886167e-001, 6.71195984e-001, 9.37933047e+004, -3.62004936e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.13914818e-001, 6.65738523e-001, 9.36548125e+004, -5.26762493e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.10009044e-001, 6.64675295e-001, 9.35656016e+004, 2.80111358e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.14526436e-001, 6.65668726e-001, 9.36438047e+004, 3.57494131e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.27961978e-001, 6.69773281e-001, 9.37286016e+004, -3.68722603e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.90931678e-001, 6.74861193e-001, 8.82046563e+004, 1.56310230e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.88959211e-001, 6.78393066e-001, 8.80223984e+004, 1.15723751e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.85225636e-001, 6.79896057e-001, 8.80915703e+004, 1.54274493e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.80979103e-001, 6.71167850e-001, 8.85421563e+004, 1.19870119e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.85331404e-001, 6.74658298e-001, 8.83051328e+004, 1.69191301e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.17016956e-001, 8.13743889e-001, 8.25430781e+004, -2.75791913e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.17929816e-001, 8.19270790e-001, 9.44894844e+004, -1.09418146e-002, -8.38168897e-003, 6.00078283e-003
-3.17499973e-003, -1.13354586e-001, 8.20197940e-001, 7.83850781e+004, -2.98471838e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.08445674e-001, 8.18929374e-001, 8.71588594e+004, -2.20286787e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.15966156e-001, 8.22013617e-001, 9.37576563e+004, -5.27676148e-003, -4.10095183e-003, 2.93600932e-003
-3.17499973e-003, -1.12052977e-001, 8.09384704e-001, 8.80316797e+004, -2.54632562e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.06239870e-001, 8.08256865e-001, 9.02863203e+004, -1.03634678e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.12106889e-001, 8.09050441e-001, 8.81625781e+004, 2.10732132e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.06744587e-001, 8.08209836e-001, 9.04262500e+004, 1.17254041e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.08182535e-001, 8.13189685e-001, 8.87060156e+004, 1.59403116e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.07787028e-001, 8.13489795e-001, 8.86810156e+004, -1.74672633e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.13092236e-001, 8.15903723e-001, 8.59305234e+004, -2.36792430e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.13970771e-001, 8.14244092e-001, 8.60509688e+004, 2.69454986e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.01909322e-002, 8.14948678e-001, 9.36363203e+004, -3.89259011e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.44648981e-002, 8.12241316e-001, 9.30434375e+004, -5.42993881e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.39527005e-002, 8.09731126e-001, 9.35228516e+004, 2.11331733e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.06019676e-001, 7.94818640e-001, 9.22081797e+004, -6.16624877e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.11569148e-002, 8.12569439e-001, 9.38323750e+004, 3.44197229e-002, 0.00000000e+000, 0.00000000e+000
